SETTLEMENT DATE,CUSIP,SYMBOL,QUANTITY (FAILS),DESCRIPTION,PRICE
20210216,C96657116,VMAR,280.0,VISION MARINE TECHNOLOGIES INC,15.15
20210216,D18190898,DB,36945.0,DEUTSCHE BANK AG NAMEN AKT (DE,10.89
20210216,G0083D104,ACEVW,5605.0,ACE CONVERGENCE ACQUISITION CO,2.65
20210216,G0083D120,ACEV,140373.0,ACE CONVERGENCE ACQUISITION CO,12.50
20210216,G0084W101,ADNT,3559.0,ADIENT PLC ORD SHS (IRL),37.00
20210216,G01022105,CXRXF,4971.0,ADVANZ PHARMA CORP LTD,16.60
20210216,G0103T105,ACAC,32509.0,ACIES ACQUISITION CORP USD CL ,10.92
20210216,G01046104,IMPX,47002.0,AEA-BRIDGES IMPACT CORP CL A (,11.00
20210216,G01046112,IMPXWS,12616.0,AEA-BRIDGES IMPACT CORP WT EXP,2.06
20210216,G0120M109,AGBA,601.0,AGBA ACQUISITION LTD SHS,10.49
20210216,G0120M117,AGBAW,3300.0,AGBA ACQUISITION LTD WT EXP 05,0.70
20210216,G0120M125,AGBAR,200.0,AGBA ACQUISITION LTD RT 05/10/,0.52
20210216,G0132V105,AGMH,1089.0,AGM GROUP HLDGS INC USD CL A O,14.94
20210216,G01767105,ALKS,2970.0,ALKERMES PLC ORDINARY SHS (IRE,20.22
20210216,G0232J119,ALUSWS,8164.0,ALUSSA ENERGY ACQUISITION CORP,3.51
20210216,G0250X107,AMCR,229.0,AMCOR PLC ORD USD0.01 (JEY),11.50
20210216,G02602103,DOX,2.0,AMDOCS LTD ORD,77.59
20210216,G037AX101,AMBA,35.0,"AMBARELLA, INC ORD SHS",124.20
20210216,G0370L124,AGCUU,1508.0,ALTIMETER GROWTH CORP UNIT 1 S,14.80
20210216,G03707109,ATAC,7001.0,ALTIMAR ACQUISITION CORP CL A ,10.49
20210216,G03709113,ATMRU,139408.0,ALTIMAR ACQUISITION CORP II 1 ,10.53
20210216,G0404A102,ATA,70.0,AMERICAS TECHNOLOGY ACQUISIT C,10.18
20210216,G0404A110,ATAWS,2309.0,AMERICAS TECHNOLOGY ACQUISIT C,1.25
20210216,G041JN106,AEHL,10725.0,ANTELOPE ENTERPRISE HLDGS LTD ,3.55
20210216,G0411R106,APSG,49907.0,APOLLO STRATEGIC GROWTH CAP SH,10.80
20210216,G0411R114,APSGWS,7163.0,APOLLO STRATEGIC GROWTH CAP WT,2.30
20210216,G0412A110,APGBU,1060.0,APOLLO STRATEGIC GROWTH CAP II,10.64
20210216,G04553106,ARCE,1343.0,ARCO PLATFORM LTD CL A COM (CY,37.24
20210216,G04561109,ACTC,464441.0,ARCLIGHT CLEAN TRANSITION CORP,25.02
20210216,G04561125,ACTCW,7880.0,ARCLIGHT CLEAN TRANSITION CORP,8.12
20210216,G05384154,AHLPRC,3840.0,ASPEN INSURANCE HLDGS LTD FXD/,26.79
20210216,G05384162,AHLPRD,823.0,ASPEN INSURANCE HOLDINGS LIMIT,26.13
20210216,G05384204,AHLPRE,493.0,ASPEN INSURANCE HOLD LIM DEP S,25.78
20210216,G05436103,ASPL,111015.0,ASPIRATIONAL CONSUMER LIFESTYL,10.73
20210216,G05436111,ASPLWS,54734.0,ASPIRATIONAL CONSUMER LIFESTYL,2.10
20210216,G05436129,ASPLU,845.0,ASPIRATIONAL CONSUMER LIFESTYL,11.36
20210216,G0585R106,AGO,3490.0,ASSURED GUARNATY LTD,39.43
20210216,G0602B100,ATIF,135528.0,ATIF HLDGS LTD USD ORD SHS,1.34
20210216,G0682V117,AVANU,14.0,AVANTI ACQUISITION CORP UNIT 1,11.95
20210216,G06974102,AUIAF,1785.0,AURANIA RES LTD SHS (BERMUDA) ,2.61
20210216,G1144A105,BTBT,72168.0,"BIT DIGITAL, INC. ORDINARY SHA",24.30
20210216,G1151C101,ACN,785.0,ACCENTURE PLC CL-A ORDINARY SH,257.47
20210216,G1288E103,BIQIF,6420.0,BIQI INTL HLDGS CORP USD COMMO,0.08
20210216,G1329V106,BHAT,65163.0,BLUE HAT INTERACTIVE ENTMT TEC,1.63
20210216,G1355U113,BTWN,246332.0,BRIDGETOWN HLDGS LTD CL A SHS ,14.88
20210216,G1355U121,BTWNW,2309.0,BRIDGETOWN HLDGS LTD USD RED W,4.35
20210216,G1355V103,BTNB,17032.0,BRIDGETOWN 2 HLDGS LTD USD CL ,13.38
20210216,G1466B103,BRQS,27896.0,BORQS TECHNOLOGIES INC SHS (VG,2.57
20210216,G1466R207,BORR,619056.0,BORR DRILLING LTD SHS (BERMUDA,1.32
20210216,G1611B107,BROG,37.0,BROOGE ENERGY LIMITED ORDINARY,10.75
20210216,G16234109,BBU,800.0,BROOKFIELD BUSINESS PARTNERS L,42.60
20210216,G16249107,BPY,118009.0,BROOKFIELD PPTY PARTNERS L P U,17.74
20210216,G16249149,BPYPP,1643.0,BROOKFIELD PPTY PARTNERS LP PF,24.57
20210216,G16249156,BPYPO,870.0,BROOKFIELD PPTY PART P,24.45
20210216,G16252101,BIP,17951.0,BROOKFIELD INFRASTRUCTURE PART,50.60
20210216,G16252267,BIPPRA,354.0,BROOKFIELD INFRASTRUCTURE PART,25.55
20210216,G16252275,BIPPRB,1196.0,BROOKFIELD INFRASTRUCTURE PART,25.35
20210216,G16258108,BEP,1043.0,BROOKFIELD RENEWABLE PARTNERS ,46.29
20210216,G1643W129,BRLIW,1124.0,BRILLIANT ACQUISITION CORP WT ,0.99
20210216,G1686P114,BHSEU,36.0,BULL HORN HLDGS CORP UNITS 1 O,11.00
20210216,G16962105,BG,2029.0,BUNGE LIMITED,78.00
20210216,G1702T116,BTAQ,3293.0,BURGUNDY TECHNOLOGY AQUISITION,10.98
20210216,G1702T124,BTAQW,2206.0,BURGUNDY TECH AQUIST CORP USD ,2.45
20210216,G1739V100,BSN,7619.0,BROADSTONE ACQUISITION CORP,10.25
20210216,G17977110,BUR,352.0,"BURFORD CAPITAL LIMITED, ST PE",9.07
20210216,G1890L107,CPRI,1468.0,CAPRI HLDGS LTD SHS (VGB),46.01
20210216,G1899E146,CUPUF,3293.0,CARIBBEAN UTILITIES LTD CL-A,15.11
20210216,G21082105,CYD,300.0,CHINA YUCHAI INTL LTD,17.20
20210216,G2110U109,CHNR,28804.0,"CHINA NATURAL RESOURCES, INC",2.17
20210216,G2143T103,CMPR,31.0,CIMPRESS PLC SHS EURO (IRL),104.89
20210216,G21513109,CCAC,10029.0,CITIC CAP ACQUISITION CORP CL ,11.29
20210216,G21513117,CCACWS,3262.0,CITIC CAP ACQUISITION CORP,2.65
20210216,G21515104,CBPO,1.0,CHINA BIOLOGIC PRODS HLDGS INC,119.00
20210216,G2161P108,SXTC,412346.0,CHINA SXT PHARMACEUTICALS INC ,1.00
20210216,G2161Y109,CLEU,10750.0,CHINA LIBERAL ED HLDGS LTD,6.33
20210216,G2181K105,CNEY,286604.0,CN ENERGY GROUP. INC. USD ORD ,7.15
20210216,G2283K128,CLAU,136.0,COLONNADE AQ CP USD UNS CON ON,16.40
20210216,G23726105,CRHC,76197.0,COHN ROBBINS HLDGS CORP CL A (,11.12
20210216,G23726113,CRHCWS,13931.0,COHN ROBBINS HLDGS CORP WT EXP,2.50
20210216,G2445M111,CHFWWS,509.0,CONSONANCE-HFW ACQUISITION COR,2.22
20210216,G25343107,CZZ,5323.0,COSAN LIMITED SHS A (BERMUDA) ,20.87
20210216,G25741128,CPTKU,1000.0,CROWN PROPTECH ACQUISITIONS UN,10.35
20210216,G2614K110,DEH,44279.0,D8 HLDGS CORP USD CL A SHS,10.49
20210216,G2788T103,DOGZ,463.0,DOGNESS INTL CORP CL A COM (VG,2.23
20210216,G2911D108,ESSC,311.0,EAST STONE ACQUISITION CORP US,10.03
20210216,G29183103,ETN,3043.0,EATON CORP PLC (IRL),123.98
20210216,G3R25D100,HTOOW,210.0,FUSION FUEL GREEN LTD WT EXP,7.50
20210216,G3R25D118,HTOO,7627.0,FUSION FUEL GREEN LTD SHS CL A,18.87
20210216,G3R33A106,EBON,5116829.0,EBANG INTL HLDGS INC,6.69
20210216,G3R39W102,EMPW,93512.0,EMPOWER LTD ORD SHS CL A USD,10.33
20210216,G3R39W110,EMPWWS,29040.0,EMPOWER LTD WT EXP USD 11/30/2,1.52
20210216,G3040R158,EDVMF,30100.0,ENDEAVOUR MINING CORP SHS NEW ,20.80
20210216,G31067104,SCOA,393032.0,SCION TECH GROWTH I CL A SHS,10.39
20210216,G31067112,SCOAW,116650.0,SCION TECH GROWTH I WT EXP 11/,1.90
20210216,G31067120,SCOAU,30.0,SCION TECH GROWTH I UNIT 1 COM,10.98
20210216,G31070124,SCOBU,383.0,SCION TECH GROWTH II UNIT 1 CL,10.61
20210216,G31413100,EUENF,21149.0,Eurasia Energy Limited Common ,0.02
20210216,G3156P103,ASA,637.0,ASA GOLD AND PRECIOUS METALS L,21.54
20210216,G3166T103,PRPB,103502.0,CC NEUBERGER PRIN HLDGS II CL ,10.71
20210216,G3166T111,PRPBWS,3747.0,CC NEUBERGER PRIN HLDGS II WT ,2.05
20210216,G3198U102,ESNT,5.0,ESSENT GROUP LTD COM SHS (BMU),43.53
20210216,G32030127,CLWT,2734.0,EURO TECH HOLDINGS CO LTD NEW ,6.00
20210216,G3223R108,RE,277.0,EVEREST RE GP LTD(BERM)HLDG CO,243.54
20210216,G33856108,GSM,6434.0,FERROGLOBE PLC ORD SHS (GBR),3.24
20210216,G35006132,ALACR,11198.0,ALBERTON ACQU CORP RTS PUR 1/1,0.82
20210216,G3682E192,FRO,26555.0,FRONTLINE LTD (BMU),7.13
20210216,G3710A105,FLAC,8997.0,FRAZIER LIFESCIENCES ACQ CORP ,10.77
20210216,G3710A113,FLACW,535.0,FRAZIER LIFESCIENCES ACQ CORP ,2.50
20210216,G37288100,FTOC,53547.0,FTAC OLYMPUS ACQUISITION CORP ,13.27
20210216,G37288126,FTOCW,23256.0,FTAC OLYMPUS ACQUISITION CORP ,3.17
20210216,G37585109,GLOG,294.0,GASLOG LTD COMMON SHS (BERMUDA,4.93
20210216,G3770A110,GLEOWS,5002.0,GALILEO ACQUISITION CORP.USD W,1.26
20210216,G3788M114,ESGC,11536.0,EROS STX GLOBAL CORPORATION(IM,2.12
20210216,G3932F106,SDH,267988.0,GLOBAL INTERNET OF PEOPLE INC ,4.95
20210216,G39973105,GSMG,251.0,GLORY STAR NEW MEDIA GROUP LTD,4.10
20210216,G39973113,GSMGW,29154.0,GLORY STAR NEW MEDIA GROUP LTD,0.20
20210216,G4000A136,ADOCR,1137.0,EDOC ACQUISITION CORP USD RTS ,0.56
20210216,G40705108,GDLC,399.0,GRAYSCALE DIGITAL LARGE CAP FD,29.89
20210216,G4095T107,GTEC,1819.0,GREENLAND TECHNOLOGIES HLDG CO,7.61
20210216,G4388N106,HELE,118.0,HELEN OF TROY LTD-NEW-BERMUDA ,227.30
20210216,G44125105,HCAQ,25580.0,HEALTHCOR CATALIO ACQUISITION ,10.79
20210216,G4444C102,HLXA,1.0,HELIX ACQUISITION CORP CL A SH,11.47
20210216,G44690108,HTPA,8357.0,HIGHLAND TRANSCEND PARTNERS I ,10.56
